year-index,filename,Conference,Year,Paper DOI,thumb_url,cap_url,url,fileIndex,imageID,Paper type,Paper Title,Author,Keywords Author,paper_url,Paper FirstPage,Paper LastPage,globalIndex,recodeRank,img_width,img_height,isUP
720,InfoVis.85.74.jpg,InfoVis,2000,10.1109/INFVIS.2000.885094,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.85.74.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.85.74.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.85.721.png,I720,I720Y2000,C,Redefining the focus and context of focus+context visualization,S. Bjork;J. Redstrom,,http://dx.doi.org/10.1109/INFVIS.2000.885094,85,89,1657,1658,339,472,0
721,InfoVis.85.75.png,InfoVis,2000,10.1109/INFVIS.2000.885094,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.85.75.png,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.85.75.png,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.85.722.png,I721,I721Y2000,C,Redefining the focus and context of focus+context visualization,S. Bjork;J. Redstrom,,http://dx.doi.org/10.1109/INFVIS.2000.885094,85,89,1658,1659,1360,1026,0
722,InfoVis.85.76.jpg,InfoVis,2000,10.1109/INFVIS.2000.885094,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.85.76.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.85.76.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.85.723.png,I722,I722Y2000,C,Redefining the focus and context of focus+context visualization,S. Bjork;J. Redstrom,,http://dx.doi.org/10.1109/INFVIS.2000.885094,85,89,1659,1660,332,431,0
723,InfoVis.85.77.jpg,InfoVis,2000,10.1109/INFVIS.2000.885094,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.85.77.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.85.77.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.85.724.png,I723,I723Y2000,C,Redefining the focus and context of focus+context visualization,S. Bjork;J. Redstrom,,http://dx.doi.org/10.1109/INFVIS.2000.885094,85,89,1660,1661,542,417,0
724,InfoVis.85.78.jpg,InfoVis,2000,10.1109/INFVIS.2000.885094,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.85.78.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.85.78.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.85.725.png,I724,I724Y2000,C,Redefining the focus and context of focus+context visualization,S. Bjork;J. Redstrom,,http://dx.doi.org/10.1109/INFVIS.2000.885094,85,89,1661,1662,437,356,0
725,InfoVis.99.79.jpg,InfoVis,2000,10.1109/INFVIS.2000.885096,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.99.79.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.99.79.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.99.726.png,I725,I725Y2000,C,Information content measures of visual displays,J. Yang-Pelaez;W.C. Flowers,,http://dx.doi.org/10.1109/INFVIS.2000.885096,99,103,1662,1663,652,300,0
726,InfoVis.99.80.jpg,InfoVis,2000,10.1109/INFVIS.2000.885096,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.99.80.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.99.80.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.99.727.png,I726,I726Y2000,C,Information content measures of visual displays,J. Yang-Pelaez;W.C. Flowers,,http://dx.doi.org/10.1109/INFVIS.2000.885096,99,103,1663,1664,651,377,0
727,InfoVis.99.81.jpg,InfoVis,2000,10.1109/INFVIS.2000.885096,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.99.81.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.99.81.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.99.728.png,I727,I727Y2000,C,Information content measures of visual displays,J. Yang-Pelaez;W.C. Flowers,,http://dx.doi.org/10.1109/INFVIS.2000.885096,99,103,1664,1665,1204,660,0
728,InfoVis.99.82.jpg,InfoVis,2000,10.1109/INFVIS.2000.885096,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.99.82.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.99.82.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.99.729.png,I728,I728Y2000,C,Information content measures of visual displays,J. Yang-Pelaez;W.C. Flowers,,http://dx.doi.org/10.1109/INFVIS.2000.885096,99,103,1665,1666,477,262,0
729,InfoVis.99.83.png,InfoVis,2000,10.1109/INFVIS.2000.885096,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.99.83.png,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.99.83.png,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.99.730.png,I729,I729Y2000,C,Information content measures of visual displays,J. Yang-Pelaez;W.C. Flowers,,http://dx.doi.org/10.1109/INFVIS.2000.885096,99,103,1666,1667,1786,882,0
730,InfoVis.105.84.jpg,InfoVis,2000,10.1109/INFVIS.2000.885097,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.105.84.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.105.84.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.105.731.png,I730,I730Y2000,C,Visualizing sequential patterns for text mining,Pak Chung Wong;W. Cowley;H. Foote;E. Jurrus;J. Thomas,,http://dx.doi.org/10.1109/INFVIS.2000.885097,105,111,1667,1668,1011,211,0
731,InfoVis.105.85.jpg,InfoVis,2000,10.1109/INFVIS.2000.885097,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.105.85.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.105.85.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.105.732.png,I731,I731Y2000,C,Visualizing sequential patterns for text mining,Pak Chung Wong;W. Cowley;H. Foote;E. Jurrus;J. Thomas,,http://dx.doi.org/10.1109/INFVIS.2000.885097,105,111,1668,923,363,419,0
732,InfoVis.105.86.jpg,InfoVis,2000,10.1109/INFVIS.2000.885097,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.105.86.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.105.86.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.105.733.png,I732,I732Y2000,C,Visualizing sequential patterns for text mining,Pak Chung Wong;W. Cowley;H. Foote;E. Jurrus;J. Thomas,,http://dx.doi.org/10.1109/INFVIS.2000.885097,105,111,1669,1670,1223,781,0
733,InfoVis.105.87.jpg,InfoVis,2000,10.1109/INFVIS.2000.885097,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.105.87.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.105.87.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.105.734.png,I733,I733Y2000,C,Visualizing sequential patterns for text mining,Pak Chung Wong;W. Cowley;H. Foote;E. Jurrus;J. Thomas,,http://dx.doi.org/10.1109/INFVIS.2000.885097,105,111,1670,925,594,770,0
734,InfoVis.105.88.jpg,InfoVis,2000,10.1109/INFVIS.2000.885097,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.105.88.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.105.88.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.105.735.png,I734,I734Y2000,C,Visualizing sequential patterns for text mining,Pak Chung Wong;W. Cowley;H. Foote;E. Jurrus;J. Thomas,,http://dx.doi.org/10.1109/INFVIS.2000.885097,105,111,1671,1672,1282,568,0
735,InfoVis.105.89.jpg,InfoVis,2000,10.1109/INFVIS.2000.885097,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.105.89.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.105.89.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.105.736.png,I735,I735Y2000,C,Visualizing sequential patterns for text mining,Pak Chung Wong;W. Cowley;H. Foote;E. Jurrus;J. Thomas,,http://dx.doi.org/10.1109/INFVIS.2000.885097,105,111,1672,1673,1306,516,0
736,InfoVis.105.90.jpg,InfoVis,2000,10.1109/INFVIS.2000.885097,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.105.90.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.105.90.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.105.737.png,I736,I736Y2000,C,Visualizing sequential patterns for text mining,Pak Chung Wong;W. Cowley;H. Foote;E. Jurrus;J. Thomas,,http://dx.doi.org/10.1109/INFVIS.2000.885097,105,111,1673,1674,209,600,0
737,InfoVis.115.91.png,InfoVis,2000,10.1109/INFVIS.2000.885098,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.115.91.png,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.115.91.png,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.115.738.png,I737,I737Y2000,C,ThemeRiver: visualizing theme changes over time,S. Havre;B. Hetzler;L. Nowell,,http://dx.doi.org/10.1109/INFVIS.2000.885098,115,123,1674,1675,1984,1216,0
738,InfoVis.115.92.jpg,InfoVis,2000,10.1109/INFVIS.2000.885098,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.115.92.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.115.92.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.115.739.png,I738,I738Y2000,C,ThemeRiver: visualizing theme changes over time,S. Havre;B. Hetzler;L. Nowell,,http://dx.doi.org/10.1109/INFVIS.2000.885098,115,123,1675,930,1141,806,0
739,InfoVis.115.93.jpg,InfoVis,2000,10.1109/INFVIS.2000.885098,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.115.93.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.115.93.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.115.740.png,I739,I739Y2000,C,ThemeRiver: visualizing theme changes over time,S. Havre;B. Hetzler;L. Nowell,,http://dx.doi.org/10.1109/INFVIS.2000.885098,115,123,1676,931,1204,827,0
740,InfoVis.115.94.jpg,InfoVis,2000,10.1109/INFVIS.2000.885098,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.115.94.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.115.94.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.115.741.png,I740,I740Y2000,C,ThemeRiver: visualizing theme changes over time,S. Havre;B. Hetzler;L. Nowell,,http://dx.doi.org/10.1109/INFVIS.2000.885098,115,123,1677,1678,1316,1035,0
741,InfoVis.115.95.jpg,InfoVis,2000,10.1109/INFVIS.2000.885098,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.115.95.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.115.95.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.115.742.png,I741,I741Y2000,C,ThemeRiver: visualizing theme changes over time,S. Havre;B. Hetzler;L. Nowell,,http://dx.doi.org/10.1109/INFVIS.2000.885098,115,123,1678,1679,626,654,0
742,InfoVis.115.96.jpg,InfoVis,2000,10.1109/INFVIS.2000.885098,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.115.96.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.115.96.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.115.743.png,I742,I742Y2000,C,ThemeRiver: visualizing theme changes over time,S. Havre;B. Hetzler;L. Nowell,,http://dx.doi.org/10.1109/INFVIS.2000.885098,115,123,1679,1680,629,756,0
743,InfoVis.115.97.jpg,InfoVis,2000,10.1109/INFVIS.2000.885098,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.115.97.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.115.97.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.115.744.png,I743,I743Y2000,C,ThemeRiver: visualizing theme changes over time,S. Havre;B. Hetzler;L. Nowell,,http://dx.doi.org/10.1109/INFVIS.2000.885098,115,123,1680,1681,659,371,0
744,InfoVis.125.98.png,InfoVis,2000,10.1109/INFVIS.2000.885099,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.125.98.png,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.125.98.png,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.125.745.png,I744,I744Y2000,C,Lighthouse: showing the way to relevant information,A. Leuski;J. Allan,,http://dx.doi.org/10.1109/INFVIS.2000.885099,125,129,1681,1682,642,830,0
745,InfoVis.131.100.png,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.100.png,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.100.png,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.747.png,I745,I745Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1682,1684,1780,1278,0
746,InfoVis.131.101.png,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.101.png,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.101.png,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.748.png,I746,I746Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1683,1685,1826,1250,0
747,InfoVis.131.102.png,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.102.png,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.102.png,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.749.png,I747,I747Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1684,1686,1846,1140,0
748,InfoVis.131.103.jpg,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.103.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.103.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.750.png,I748,I748Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1685,1687,675,419,0
749,InfoVis.131.104.jpg,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.104.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.104.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.751.png,I749,I749Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1686,1688,671,381,0
750,InfoVis.131.105.png,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.105.png,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.105.png,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.752.png,I750,I750Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1687,1689,1840,1144,0
751,InfoVis.131.106.jpg,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.106.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.106.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.753.png,I751,I751Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1688,1690,669,468,0
752,InfoVis.131.107.jpg,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.107.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.107.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.754.png,I752,I752Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1689,1691,670,453,0
753,InfoVis.131.108.png,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.108.png,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.108.png,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.755.png,I753,I753Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1690,1692,1722,1174,0
754,InfoVis.131.109.png,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.109.png,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.109.png,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.756.png,I754,I754Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1691,1693,1656,1116,0
755,InfoVis.131.110.jpg,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.110.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.110.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.757.png,I755,I755Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1692,1694,659,450,0
756,InfoVis.131.111.jpg,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.111.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.111.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.758.png,I756,I756Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1693,1695,664,484,0
757,InfoVis.131.112.jpg,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.112.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.112.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.759.png,I757,I757Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1694,1696,660,496,0
758,InfoVis.131.113.jpg,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.113.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.113.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.760.png,I758,I758Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1695,1697,667,412,0
759,InfoVis.131.114.png,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.114.png,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.114.png,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.761.png,I759,I759Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1696,1698,1722,1260,0
760,InfoVis.131.99.png,InfoVis,2000,10.1109/INFVIS.2000.885101,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000thumb/InfoVis.131.99.png,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2000WCap/InfoVis.131.99.png,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2000/InfoVis.131.746.png,I760,I760Y2000,C,New methods for the visualization of electric power system information,T.J. Overbye;J.D. Weber,,http://dx.doi.org/10.1109/INFVIS.2000.885101,131,16c,1697,1683,1518,1014,0
