Conference,Year,Number of Figures,Paper Title,Paper DOI,Author,URL,Paper type,Keywords Author,Paper ID,Number of Pages,Number of Figures,image name identification,medical,biology,brain,tract,flow,vector,tensor,particle,physics,streamline,biomedical_vis,flow_vis,isIncluded
SciVis,2015,16,Multi-field Pattern Matching based on Sparse Feature Sampling,10.1109/TVCG.2015.2467292,Zhongjie Wang;Hans-Peter Seidel;Tino Weinkauf,http://dx.doi.org/10.1109/TVCG.2015.2467292,J,"Pattern matching, multi-field visualization",p342,10,16,2015 Wang 10.1109/TVCG.2015.2467292,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,13,Real-Time Molecular Visualization Supporting Diffuse Interreflections and Ambient Occlusion,10.1109/TVCG.2015.2467293,Robin Skanberg;Pere-Pau Vázquez;Victor Guallar;Timo Ropinski,http://dx.doi.org/10.1109/TVCG.2015.2467293,J,"Molecular visualization, diffuse interreflections, ambient occlusion",p343,10,13,2015 Skanberg 10.1109/TVCG.2015.2467293,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,14,Intuitive Exploration of Volumetric Data Using Dynamic Galleries,10.1109/TVCG.2015.2467294,Daniel Jönsson;Martin Falk;Anders Ynnerman,http://dx.doi.org/10.1109/TVCG.2015.2467294,J,"Transfer function, scalar fields, volume rendering, touch interaction, visualization, user interfaces",p344,10,14,2015 Jönsson 10.1109/TVCG.2015.2467294,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,10,JiTTree: A Just-in-Time Compiled Sparse GPU Volume Data Structure,10.1109/TVCG.2015.2467331,Matthias Labschutz;Stefan Bruckner;Eduard Gröller;Markus Hadwiger;Peter Rautek,http://dx.doi.org/10.1109/TVCG.2015.2467331,J,"Data Transformation and Representation, GPUs and Multi-core Architectures, Volume Rendering",p345,10,10,2015 Labschutz 10.1109/TVCG.2015.2467331,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,14,In Situ Eddy Analysis in a High-Resolution Ocean Climate Model,10.1109/TVCG.2015.2467411,Jonathan Woodring;Mark Petersen;Andre Schmeißer;John Patchett;James P. Ahrens;Hans Hagen,http://dx.doi.org/10.1109/TVCG.2015.2467411,J,"In situ analysis, online analysis, mesoscale eddies, ocean modeling, climate modeling, simulation, feature extraction,feature analysis, high performance computing, supercomputing, software engineering, collaborative development, revision control",p346,10,14,2015 Woodring 10.1109/TVCG.2015.2467411,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,9,Adaptive Multilinear Tensor Product Wavelets,10.1109/TVCG.2015.2467412,Kenneth Weiss;Peter Lindstrom,http://dx.doi.org/10.1109/TVCG.2015.2467412,J,"Multilinear interpolation, adaptive wavelets, multiresolution models, octrees, continuous reconstruction",p347,10,9,2015 Weiss 10.1109/TVCG.2015.2467412,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,13,Planar Visualization of Treelike Structures,10.1109/TVCG.2015.2467413,Joseph Marino;Arie E. Kaufman,http://dx.doi.org/10.1109/TVCG.2015.2467413,J,"Geometry-based techniques, view-dependent visualization, medical visualization, planar embedding",p348,10,13,2015 Marino 10.1109/TVCG.2015.2467413,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2015,9,Association Analysis for Visual Exploration of Multivariate Scientific Data Sets,10.1109/TVCG.2015.2467431,Xiaotong Liu;Han-Wei Shen,http://dx.doi.org/10.1109/TVCG.2015.2467431,J,"Multivariate data, association analysis, visual exploration, multiple views",p349,10,9,2015 Liu 10.1109/TVCG.2015.2467431,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,13,Interstitial and Interlayer Ion Diffusion Geometry Extraction in Graphitic Nanosphere Battery Materials,10.1109/TVCG.2015.2467432,Attila Gyulassy;Aaron Knoll;Kah Chun Lau;Bei Wang;Peer-Timo Bremer;Michael E. Papka;Larry A. Curtiss;Valerio Pascucci,http://dx.doi.org/10.1109/TVCG.2015.2467432,J,"materials science, morse-smale, topology, Delaunay, computational geometry",p350,10,13,2015 Gyulassy 10.1109/TVCG.2015.2467432,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,10,Interactive Visualization for Singular Fibers of Functions f : R3 -> R2,10.1109/TVCG.2015.2467433,Daisuke Sakurai;Osamu Saeki;Hamish Carr;Hsiang-Yun Wu;Takahiro Yamamoto;David J. Duke;Shigeo Takahashi,http://dx.doi.org/10.1109/TVCG.2015.2467433,J,"Singular fibers, fiber topology, mathematical visualization, design study",p351,10,10,2015 Sakurai 10.1109/TVCG.2015.2467433,0,0,0,1,0,0,0,0,0,0,1,0,0
SciVis,2015,13,AnimoAminoMiner: Exploration of Protein Tunnels and their Properties in Molecular Dynamics,10.1109/TVCG.2015.2467434,Jan Byska;Mathieu Le Muzic;Eduard Gröller;Ivan Viola;Barbora Kozlíková,http://dx.doi.org/10.1109/TVCG.2015.2467434,J,"Protein, tunnel, molecular dynamics, aggregation, interaction",p352,10,13,2015 Byska 10.1109/TVCG.2015.2467434,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,13,Glyph-Based Comparative Visualization for Diffusion Tensor Fields,10.1109/TVCG.2015.2467435,Changgong Zhang;Thomas Schultz;Kai Lawonn;Elmar Eisemann;Anna Vilanova,http://dx.doi.org/10.1109/TVCG.2015.2467435,J,"Glyph Design, Comparative Visualization, Diffusion Tensor Field",p353,10,13,2015 Zhang 10.1109/TVCG.2015.2467435,0,0,0,0,0,0,1,0,0,0,0,1,1
SciVis,2015,16,Distribution Driven Extraction and Tracking of Features for Time-varying Data Analysis,10.1109/TVCG.2015.2467436,Soumya Dutta;Han-Wei Shen,http://dx.doi.org/10.1109/TVCG.2015.2467436,J,"Gaussian mixture model (GMM), Incremental learning, Feature extraction and tracking, Time-varying data analysis",p354,10,16,2015 Dutta 10.1109/TVCG.2015.2467436,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,7,NeuroBlocks - Visual Tracking of Segmentation and Proofreading for Large Connectomics Projects,10.1109/TVCG.2015.2467441,Ali K. Ai-Awami;Johanna Beyer;Daniel Haehn;Narayanan Kasthuri;Jeff Lichtman;Hanspeter Pfister;Markus Hadwiger,http://dx.doi.org/10.1109/TVCG.2015.2467441,J,"Neuroscience, Segmentation, Proofreading, Data and Provenance Tracking",p355,9,7,2015 Ai-Awami 10.1109/TVCG.2015.2467441,0,0,1,0,0,0,0,0,0,0,1,0,1
SciVis,2015,11,Diderot: a Domain-Specific Language for Portable Parallel Scientific Visualization and Image Analysis,10.1109/TVCG.2015.2467449,Gordon L. Kindlmann;Charisee Chiw;Nicholas Seltzer;Lamont Samuels;John H. Reppy,http://dx.doi.org/10.1109/TVCG.2015.2467449,J,"Domain specific language, portable parallel programming, scientific visualization, tensor fields",p356,10,11,2015 Kindlmann 10.1109/TVCG.2015.2467449,0,0,0,0,0,0,1,0,0,0,0,1,1
SciVis,2015,14,Visualization and Analysis of Rotating Stall for Transonic Jet Engine Simulation,10.1109/TVCG.2015.2467952,Chun-Ming Chen;Soumya Dutta;Xiaotong Liu;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2015.2467952,J,"Turbine flow visualization, vortex extraction, anomaly detection, juxtaposition, brushing and linking, time series",p357,10,14,2015 Chen 10.1109/TVCG.2015.2467952,0,0,0,0,1,0,0,0,0,0,0,1,1
SciVis,2015,12,Isosurface Visualization of Data with Nonparametric Models for Uncertainty,10.1109/TVCG.2015.2467958,Tushar Athawale;Elham Sakhaee;Alireza Entezari,http://dx.doi.org/10.1109/TVCG.2015.2467958,J,"Uncertainty quantification, linear interpolation, isosurface extraction, marching cubes, nonparametric statistics",p358,10,12,2015 Athawale 10.1109/TVCG.2015.2467958,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,16,Occlusion-free Blood Flow Animation with Wall Thickness Visualization,10.1109/TVCG.2015.2467961,Kai Lawonn;Sylvia Glaßer;Anna Vilanova;Bernhard Preim;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2015.2467961,J,"Medical visualization, aneurysms, blood flow, wall thickness, illustrative visualization",p359,10,16,2015 Lawonn 10.1109/TVCG.2015.2467961,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2015,13,Effectiveness of Structured Textures on Dynamically Changing Terrain-like Surfaces,10.1109/TVCG.2015.2467962,Thomas Butkiewicz;Andrew H. Stevens,http://dx.doi.org/10.1109/TVCG.2015.2467962,J,"Structured textures, terrain, deformation, dynamic surfaces",p360,9,13,2015 Butkiewicz 10.1109/TVCG.2015.2467962,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,10,Anisotropic Ambient Volume Shading,10.1109/TVCG.2015.2467963,Marco Ament;Carsten Dachsbacher,http://dx.doi.org/10.1109/TVCG.2015.2467963,J,"Direct volume rendering, volume illumination, anisotropic shading",p361,10,10,2015 Ament 10.1109/TVCG.2015.2467963,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,13,Mining Graphs for Understanding Time-Varying Volumetric Data,10.1109/TVCG.2015.2468031,Yi Gu;Chaoli Wang;Tom Peterka;Robert Jacob;Seung Hyun Kim,http://dx.doi.org/10.1109/TVCG.2015.2468031,J,"Time-varying data visualization, graph simplification, community detection, visual recommendation",p362,10,13,2015 Gu 10.1109/TVCG.2015.2468031,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,14,Gaze Stripes: Image-Based Visualization of Eye Tracking Data,10.1109/TVCG.2015.2468091,Kuno Kurzhals;Marcel Hlawatsch;Florian Heimerl;Michael Burch;Thomas Ertl;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2015.2468091,J,"Eye tracking, time-dependent data, spatio-temporal visualization",p363,10,14,2015 Kurzhals 10.1109/TVCG.2015.2468091,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,17,Effective Visualization of Temporal Ensembles,10.1109/TVCG.2015.2468093,Lihua Hao;Christopher G. Healey;Steffen A. Bass,http://dx.doi.org/10.1109/TVCG.2015.2468093,J,Ensemble visualization,p364,10,17,2015 Hao 10.1109/TVCG.2015.2468093,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,11,Correlated Photon Mapping for Interactive Global Illumination of Time-Varying Volumetric Data,10.1109/TVCG.2016.2598430,Daniel Jönsson;Anders Ynnerman,http://dx.doi.org/10.1109/TVCG.2016.2598430,J,Volume rendering;photon mapping;global illumination;participating media,p365,10,11,2016 Jönsson 10.1109/TVCG.2016.2598430,0,0,0,0,0,0,0,0,0,0,0,0,1
SciVis,2016,12,Hairy Slices: Evaluating the Perceptual Effectiveness of Cutting Plane Glyphs for 3D Vector Fields,10.1109/TVCG.2016.2598448,Andrew H. Stevens;Thomas Butkiewicz;Colin Ware,http://dx.doi.org/10.1109/TVCG.2016.2598448,J,Flow visualization;3D vector fields;Cutting planes;Glyphs;Perception;Evaluation;Human factors,p366,10,12,2016 Stevens 10.1109/TVCG.2016.2598448,0,0,0,0,1,1,0,0,0,0,0,1,1
SciVis,2016,10,Urban Pulse: Capturing the Rhythm of Cities,10.1109/TVCG.2016.2598585,Fábio Miranda;Harish Doraiswamy;Marcos Lage;Kai Zhao;Bruno Gonçalves;Luc Wilson;Mondrian Hsieh;Cláudio T. Silva,http://dx.doi.org/10.1109/TVCG.2016.2598585,J,Topology-based techniques;urban data;visual exploration,p367,10,10,2016 Miranda 10.1109/TVCG.2016.2598585,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,5,Comparing Cross-Sections and 3D Renderings for Surface Matching Tasks Using Physical Ground Truths,10.1109/TVCG.2016.2598602,Andreas J. Lind;Stefan Bruckner,http://dx.doi.org/10.1109/TVCG.2016.2598602,J,Human-Computer Interaction;Quantitative Evaluation and Volume Visualization,p368,10,5,2016 Lind 10.1109/TVCG.2016.2598602,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,15,Visualization and Extraction of Carvings for Heritage Conservation,10.1109/TVCG.2016.2598603,Kai Lawonn;Erik Trostmann;Bernhard Preim;Klaus Hildebrandt,http://dx.doi.org/10.1109/TVCG.2016.2598603,J,feature filtering;Feature extraction;heritage preservation;Frangi filter;surface analysis,p369,10,15,2016 Lawonn 10.1109/TVCG.2016.2598603,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,11,In Situ Distribution Guided Analysis and Visualization of Transonic Jet Engine Simulations,10.1109/TVCG.2016.2598604,Soumya Dutta;Chun-Ming Chen;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2016.2598604,J,In situ analysis;rotating stall analysis;Gaussian mixture model;incremental distribution modeling;feature analysis;high performance computing;collaborative development,p370,10,11,2016 Dutta 10.1109/TVCG.2016.2598604,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,11,Synteny Explorer: An Interactive Visualization Application for Teaching Genome Evolution,10.1109/TVCG.2016.2598789,Chris Bryan;Gregory Guterman;Kwan-Liu Ma;Harris Lewin;Denis Larkin;Jaebum Kim;Jian Ma;Marta Farre,http://dx.doi.org/10.1109/TVCG.2016.2598789,J,Bioinformatic visualization;education;learning;genome evolution;chromosome;user study,p371,10,11,2016 Bryan 10.1109/TVCG.2016.2598789,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,12,Visualizing Shape Deformations with Variation of Geometric Spectrum,10.1109/TVCG.2016.2598790,Jiaxi Hu;Hajar Hamidian;Zichun Zhong;Jing Hua,http://dx.doi.org/10.1109/TVCG.2016.2598790,J,Geometry-based Technique;Spectral Analysis;Biomedical Visualization,p372,10,12,2016 Hu 10.1109/TVCG.2016.2598790,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2016,11,Corresponding Supine and Prone Colon Visualization Using Eigenfunction Analysis and Fold Modeling,10.1109/TVCG.2016.2598791,Saad Nadeem;Joseph Marino;Xianfeng Gu;Arie E. Kaufman,http://dx.doi.org/10.1109/TVCG.2016.2598791,J,Medical visualization;colon registration;geometry-based techniques;mathematical foundations for visualization,p373,10,11,2016 Nadeem 10.1109/TVCG.2016.2598791,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2016,8,Combined Visualization of Vessel Deformation and Hemodynamics in Cerebral Aneurysms,10.1109/TVCG.2016.2598795,Monique Meuschke;Samuel Voß;Oliver Beuing;Bernhard Preim;Kai Lawonn,http://dx.doi.org/10.1109/TVCG.2016.2598795,J,Medical visualizations;aneurysms;blood flow;wall thickness;wall deformation;projections,p374,10,8,2016 Meuschke 10.1109/TVCG.2016.2598795,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2016,15,Molecular Surface Maps,10.1109/TVCG.2016.2598824,Michael Krone;Florian Friess;Katrin Scharnowski;Guido Reina;Silvia Fademrecht;Tobias Kulschewski;Jürgen Pleiss;Thomas Ertl,http://dx.doi.org/10.1109/TVCG.2016.2598824,J,Molecular Visualization;Maps;Cartography;Data Aggregation;Dimensionality Reduction;Space-time Cube,p375,10,15,2016 Krone 10.1109/TVCG.2016.2598824,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,9,Physics-Based Visual Characterization of Molecular Interaction Forces,10.1109/TVCG.2016.2598825,Pedro Hermosilla;Jorge Estrada;Victor Guallar;Timo Ropinski;Alvar Vinacua;Pere-Pau Vázquez,http://dx.doi.org/10.1109/TVCG.2016.2598825,J,Molecular visualization;binding analysis,p376,10,9,2016 Hermosilla 10.1109/TVCG.2016.2598825,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,6,PelVis: Atlas-based Surgical Planning for Oncological Pelvic Surgery,10.1109/TVCG.2016.2598826,Noeska N. Smit;Kai Lawonn;Annelot Kraima;Marco DeRuiter;Hessam Sokooti;Stefan Bruckner;Elmar Eisemann;Anna Vilanova,http://dx.doi.org/10.1109/TVCG.2016.2598826,J,Atlas;surgical planning;medical visualization,p377,10,6,2016 Smit 10.1109/TVCG.2016.2598826,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2016,8,Visualization as Seen through its Research Paper Keywords,10.1109/TVCG.2016.2598827,Petra Isenberg;Tobias Isenberg;Michael Sedlmair;Jian Chen;Torsten Möller,http://dx.doi.org/10.1109/TVCG.2016.2598827,J,data analysis;research themes;research topics;taxonomy;visualization history;theory,p378,10,8,2016 Isenberg 10.1109/TVCG.2016.2598827,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,14,Decal-Maps: Real-Time Layering of Decals on Surfaces for Multivariate Visualization,10.1109/TVCG.2016.2598866,Allan Rocha;Usman R. Alim;Julio Daniel Silva;Mario Costa Sousa,http://dx.doi.org/10.1109/TVCG.2016.2598866,J,Multivariate;Visualization;Real-time;Decal;Surface;Layering;Design,p379,10,14,2016 Rocha 10.1109/TVCG.2016.2598866,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,13,Time-Hierarchical Clustering and Visualization of Weather Forecast Ensembles,10.1109/TVCG.2016.2598868,Florian Ferstl;Mathias Kanzler;Marc Rautenhaus;Rüdiger Westermann,http://dx.doi.org/10.1109/TVCG.2016.2598868,J,Ensemble visualization;uncertainty visualization;meteorological visualization;iso-contours;time-varying data;clustering,p380,10,13,2016 Ferstl 10.1109/TVCG.2016.2598868,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,8,Visualization of Time-Varying Weather Ensembles across Multiple Resolutions,10.1109/TVCG.2016.2598869,Ayan Biswas;Guang Lin;Xiaotong Liu;Han-Wei Shen,http://dx.doi.org/10.1109/TVCG.2016.2598869,J,Ensemble;time-varying;multi-resolution;sensitivity analysis,p381,10,8,2016 Biswas 10.1109/TVCG.2016.2598869,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,10,A Fractional Cartesian Composition Model for Semi-Spatial Comparative Visualization Design,10.1109/TVCG.2016.2598870,Ivan Kolesar;Stefan Bruckner;Ivan Viola;Helwig Hauser,http://dx.doi.org/10.1109/TVCG.2016.2598870,J,Visualization Models;Integrating Spatial and Non-Spatial Data Visualization;Design Methodologies,p382,10,10,2016 Kolesar 10.1109/TVCG.2016.2598870,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,10,Glyphs for General Second-Order 2D and 3D Tensors,10.1109/TVCG.2016.2598998,Tim Gerrits;Christian Rössl;Holger Theisel,http://dx.doi.org/10.1109/TVCG.2016.2598998,J,Glyph-based Techniques;Tensor Field Data;Flow Visualization,p383,10,10,2016 Gerrits 10.1109/TVCG.2016.2598998,0,0,0,0,1,0,0,0,0,0,0,1,1
SciVis,2016,15,Backward Finite-Time Lyapunov Exponents in Inertial Flows,10.1109/TVCG.2016.2599016,Tobias Günther;Holger Theisel,http://dx.doi.org/10.1109/TVCG.2016.2599016,J,Inertial particles;finite-time Lyapunov exponents;backward integration;preferential particle settling,p384,10,15,2016 Günther 10.1109/TVCG.2016.2599016,0,0,0,0,0,0,0,1,0,0,0,1,0
SciVis,2016,12,Jacobi Fiber Surfaces for Bivariate Reeb Space Computation,10.1109/TVCG.2016.2599017,Julien Tierny;Hamish Carr,http://dx.doi.org/10.1109/TVCG.2016.2599017,J,Topological data analysis;multivariate data;data segmentation,p385,10,12,2016 Tierny 10.1109/TVCG.2016.2599017,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,14,Topological Analysis of Inertial Dynamics,10.1109/TVCG.2016.2599018,Antoni Sagrista;Stefan Jordan;Andreas Just;Fabio Dias;Luis Gustavo Nonato;Filip Sadlo,http://dx.doi.org/10.1109/TVCG.2016.2599018,J,Visualization of inertial dynamics;N-body systems;magnetism;acceleration,p386,10,14,2016 Sagrista 10.1109/TVCG.2016.2599018,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,10,Direct Multifield Volume Ray Casting of Fiber Surfaces,10.1109/TVCG.2016.2599040,Kui Wu;Aaron Knoll;Benjamin J. Isaac;Hamish Carr;Valerio Pascucci,http://dx.doi.org/10.1109/TVCG.2016.2599040,J,Volume Rendering;Isosurface;Multidimensional Data,p387,9,10,2016 Wu 10.1109/TVCG.2016.2599040,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,10,OSPRay - A CPU Ray Tracing Framework for Scientific Visualization,10.1109/TVCG.2016.2599041,Ingo Wald;Gregory P. Johnson;J. Amstutz;Carson Brownlee;Aaron Knoll;J. Jeffers;J. Gunther;Paul A. Navrátil,http://dx.doi.org/10.1109/TVCG.2016.2599041,J,,p388,10,10,2016 Wald 10.1109/TVCG.2016.2599041,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,14,Progressive Direct Volume-to-Volume Transformation,10.1109/TVCG.2016.2599042,Steffen Frey;Thomas Ertl,http://dx.doi.org/10.1109/TVCG.2016.2599042,J,Volume transformation;Volume visualization;progressive;automatic;parallel;time-varying data;streaming data,p389,10,14,2016 Frey 10.1109/TVCG.2016.2599042,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,11,A Versatile and Efficient GPU Data Structure for Spatial Indexing,10.1109/TVCG.2016.2599043,Jens Schneider;Peter Rautek,http://dx.doi.org/10.1109/TVCG.2016.2599043,J,GPU-based Data Structures;Binary Index Trees;Sparse Data,p390,10,11,2016 Schneider 10.1109/TVCG.2016.2599043,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,13,GlyphLens: View-Dependent Occlusion Management in the Interactive Glyph Visualization,10.1109/TVCG.2016.2599049,Xin Tong;Cheng Li;Han-Wei Shen,http://dx.doi.org/10.1109/TVCG.2016.2599049,J,View-dependent visualization;focus + context techniques;manipulation and deformation;glyph-based techniques;human-computer interaction,p391,10,13,2016 Tong 10.1109/TVCG.2016.2599049,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,25,velle: Printable Interactive Volume Visualization,10.1109/TVCG.2016.2599211,Sergej Stoppel;Stefan Bruckner,http://dx.doi.org/10.1109/TVCG.2016.2599211,J,Illustrative Visualization;Physical Visualization;Interaction;Volume Visualization,p392,10,25,2016 Stoppel 10.1109/TVCG.2016.2599211,0,0,0,0,0,0,0,0,1,0,0,1,1
SciVis,2016,10,Categorical Colormap Optimization with Visualization Case Studies,10.1109/TVCG.2016.2599214,H. Fang;Simon J. Walton;E. Delahaye;J. Harris;D. A. Storchak;Min Chen,http://dx.doi.org/10.1109/TVCG.2016.2599214,J,London tube map;Color;categorical colormap;optimization;seismological data visualization,p393,10,10,2016 Fang 10.1109/TVCG.2016.2599214,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2016,6,Hybrid Tactile/Tangible Interaction for 3D Data Exploration,10.1109/TVCG.2016.2599217,Lonni Besançon;Paul Issartel;Mehdi Ammi;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2016.2599217,J,3D data visualization;Interaction;tactile input;tangible input,p394,10,6,2016 Besançon 10.1109/TVCG.2016.2599217,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,11,Globe Browsing: Contextualized Spatio-Temporal Planetary Surface Visualization,10.1109/TVCG.2017.2743958,"Karl Bladin, Emil Axelsson, Erik Broberg, Carter Emmart, Patric Ljung, Alexander Bock, Anders Ynnerman",http://dx.doi.org/10.1109/TVCG.2017.2743958,J,"Astronomical visualization, globe rendering, public dissemination, science communication, space mission visualization",p395,10,11,2017 Bladin 10.1109/TVCG.2017.2743958,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,13,TopoAngler: Interactive Topology-Based Extraction of Fishes,10.1109/TVCG.2017.2743980,"Alexander Bock, Harish Doraiswamy, Adam Summers, Cláudio Silva",http://dx.doi.org/10.1109/TVCG.2017.2743980,J,"Computational topology, join trees, branch decomposition, hierarchical segmentation, interaction, visualization system",p396,10,13,2017 Bock 10.1109/TVCG.2017.2743980,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,16,Clique Community Persistence: A Topological Visual Analysis Approach for Complex Networks,10.1109/TVCG.2017.2744321,"Bastian Rieck, Ulderico Fugacci, Jonas Lukasczyk, Heike Leitte",http://dx.doi.org/10.1109/TVCG.2017.2744321,J,"Persistent homology, topological persistence, cliques, complex networks, visual analysis",p397,10,16,2017 Rieck 10.1109/TVCG.2017.2744321,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,9,The Topology ToolKit,10.1109/TVCG.2017.2743938,"Julien Tierny, Guillaume Favelier, Joshua A. Levine, Charles Gueunet, Michael Michaux",http://dx.doi.org/10.1109/TVCG.2017.2743938,J,"Topological data analysis, scalar data, data segmentation, feature extraction, bivariate data, uncertain data",p398,11,9,2017 Tierny 10.1109/TVCG.2017.2743938,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,16,Interactive Design and Visualization of Branched Covering Spaces,10.1109/TVCG.2017.2744038,"Lawrence Roy, Prashant Kumar, Sanaz Golbabaei, Yue Zhang, Eugene Zhang",http://dx.doi.org/10.1109/TVCG.2017.2744038,J,"Tensor field topology, math visualization, branched covering spaces visualization, rotational symmetries, ramification points",p399,10,16,2017 Roy 10.1109/TVCG.2017.2744038,0,0,0,0,0,0,1,0,0,0,0,1,1
SciVis,2017,10,Abstractocyte: A Visual Tool for Exploring Nanoscale Astroglial Cells,10.1109/TVCG.2017.2744278,"Haneen Mohammed, Ali K. Al-Awami, Johanna Beyer, Corrado Cali, Pierre Magistretti, Hanspeter Pfister, Markus Hadwiger",http://dx.doi.org/10.1109/TVCG.2017.2744278,J,"Connectomics, Neuroscience, Data Abstraction, Interactive 3D Visualization",p400,9,10,2017 Mohammed 10.1109/TVCG.2017.2744278,0,0,1,0,0,0,0,0,0,0,1,0,1
SciVis,2017,13,Instant Construction and Visualization of Crowded Biological Environments,10.1109/TVCG.2017.2744258,"Tobias Klein, Ludovic Autin, Barbora Kozlíková, David S. Goodsell, Arthur Olson, M. Eduard Gröller, Ivan Viola",http://dx.doi.org/10.1109/TVCG.2017.2744258,J,"Interactive modeling, population, biological data, interactive visualization",p401,11,13,2017 Klein 10.1109/TVCG.2017.2744258,0,1,0,0,0,0,0,0,0,0,1,0,1
SciVis,2017,10,Decision Graph Embedding for High-Resolution Manometry Diagnosis,10.1109/TVCG.2017.2744299,"Julian Kreiser, Alexander Hann, Eugen Zizer, Timo Ropinski",http://dx.doi.org/10.1109/TVCG.2017.2744299,J,"Small multiples, manometry, chicago classification",p402,10,10,2017 Kreiser 10.1109/TVCG.2017.2744299,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,11,Visualization Multi-Pipeline for Communicating Biology,10.1109/TVCG.2017.2744518,"Peter Mindek, David Kouřil, Johannes Sorger, Daniel Toloudis, Blair Lyons, Graham Johnson, M. Eduard Gröller, Ivan Viola",http://dx.doi.org/10.1109/TVCG.2017.2744518,J,"Biological visualization, remote rendering, public dissemination",p403,10,11,2017 Mindek 10.1109/TVCG.2017.2744518,0,1,0,0,0,0,0,0,0,0,1,0,1
SciVis,2017,10,Robust Detection and Visualization of Jet-Stream Core Lines in Atmospheric Flow,10.1109/TVCG.2017.2743989,"Michael Kern, Tim Hewson, Filip Sadlo, Rüdiger Westermann, Marc Rautenhaus",http://dx.doi.org/10.1109/TVCG.2017.2743989,J,"Meteorology, weather forecast, jet-stream, feature detection",p404,10,10,2017 Kern 10.1109/TVCG.2017.2743989,0,0,0,0,0,0,0,0,0,0,0,0,0
